"country";"year";"population";"gdp";"carbon_intensity_elec";"coal_electricity";"coal_production";"electricity_demand";"electricity_generation";"energy_per_gdp";"fossil_electricity";"gas_electricity";"gas_production";"greenhouse_gas_emissions";"hydro_electricity";"net_elec_imports";"nuclear_consumption";"nuclear_electricity";"oil_electricity";"oil_production";"other_renewable_electricity";"primary_energy_consumption";"renewables_electricity";"solar_electricity";"wind_electricity"
"Ethiopia";2009;86.755584;0.995798010558029;1.10330650301426;0;0.00155609580128007;0.045760743193199;0.045760743193199;0.00502561310635636;0.00484118693731576;0;0;0.00438012151471426;0.0402279581219809;0;0;0;0.00484118693731576;0;0.000691598133902251;0.43463484725087;0.0409195562558832;0;0
"Ethiopia";2010;89.2378;1.05503085661009;0.404223322403735;0;0.00303682968428177;0.0559180078397271;0.0559180078397271;0.00497547003624025;0.000896481087610856;0;0;0.00201708244712443;0.0546853463442622;0;0.446268285412684;0;0.000896481087610856;0;0.000336180407854071;0.468265690099935;0.0550215267521163;0;0
"Ethiopia";2011;91.817936;1.14300784665863;0.344660328674781;0;0.00172079668617251;0.0652377984188187;0.0688318674469006;0.00490100322011159;0.000762378278684025;0;0;0.00217822365338293;0.0675249332548708;-0.00359406902808183;0;0;0.000762378278684025;0;0.000217822365338293;0.514245931208909;0.0680694891682165;0;0.000326733548007439
"Ethiopia";2012;94.45128;1.2272463599011;0.294490450526451;0;0;0.0740064083832427;0.0799353910291105;0.00480671093075711;0.000423498760419128;0;0;0.00222336849220042;0.0773943984665957;-0.0059289826458678;0;0;0.000423498760419128;0;0.000105874690104782;0.557102031862353;0.0795118922686913;0;0.00201161911199086
"Ethiopia";2013;97.084376;1.30240347303669;0.261370583460309;0;0;0.0827115580368977;0.0893037619153055;0.00500595482016591;0.000309009556800365;0;0;0.00226607008320268;0.0850806313057005;-0.00659220387840779;0;0;0.000309009556800365;0;0.000103003185600122;0.632635265637387;0.0889947523585051;0.000103003185600122;0.00370811468160438
"Ethiopia";2014;99.746768;1.39449916709081;0.243486585951336;0;0;0.0873211250313394;0.0949404195231669;0.00501269374462338;0.000200507749784935;0;0;0.00230583912252676;0.0894264564040812;-0.00761929449182754;0.381085029241248;0;0.000200507749784935;0;0.000100253874892468;0.697626613826726;0.094739911773382;0.000200507749784935;0.00501269374462338
"Ethiopia";2015;102.471896;1.48696398864329;0.234815602514079;0;0;0.0945625130230829;0.10139365431474;0.00469396994469586;0.000195175465475919;0;0;0.00243969331844899;0.0934890479629654;-0.00683114129165718;0;0;0.000195175465475919;0;9.75877327379597e-05;0.715425427475256;0.101198478849264;0.000195175465475919;0.00741666768808494
"Ethiopia";2016;105.293232;1.56614172899546;0.228485720715649;0;0;0.106084691179391;0.118431163742794;0.00489110259242493;9.49728658723288e-05;0;0;0.00284918597616986;0.110548415875391;-0.0123464725634027;0.0825219231564665;0;9.49728658723288e-05;0;0.000189945731744658;0.807240868055033;0.118336190876922;0.000189945731744658;0.00740788353804165
"Ethiopia";2017;108.197944;1.67970687797912;0.225253818131701;0;0.00576720755433209;0.108135141643727;0.121351658955738;0.00437161726474211;9.24231979860911e-05;0;0.101240371073964;0.00295754233555492;0.115991113472544;-0.013216517312011;0;0;9.24231979860911e-05;0.252564873136591;0.000184846395972182;0.794978137477363;0.121259235757752;0.000184846395972182;0.00489842949326283
"Ethiopia";2018;111.12944;1.76137232171781;0.215334478424439;0;0;0.115091014586234;0.1240895301911;0.0042113053030772;8.99851560486582e-05;0;0.0703593935144459;0.00296951014960572;0.11599086614672;-0.00899851560486582;0;0;8.99851560486582e-05;11.0195822097187;0.000179970312097316;0.823580142219739;0.123999545035051;0.000179970312097316;0.00764873826413595
"Ethiopia";2019;114.120592;2.21243983620414;0.221686547157063;0;0;0.114703225514288;0.124692658446777;0.00644055544331561;8.76266046709607e-05;0;0;0.00315455776815458;0.118821675933823;-0.00998943293248952;0;0;8.76266046709607e-05;0.228871928740082;0.000262879814012882;0.921989609026914;0.124605031842106;0.000175253209341921;0.0053452228849286
